No.,Time,Length
1,0,74
2,0.000883,74
3,0.000899,66
4,0.001016,583
5,0.001745,66
6,0.003057,4254
7,0.003066,66
8,0.003101,844
9,0.003117,66
10,0.003407,130
11,0.003692,2339
12,0.004462,78
13,0.004462,66
14,0.375654,2108
15,0.375686,66
16,0.384779,2351
17,0.385589,78
18,0.38559,66
19,0.750078,5650
20,0.750101,66
21,0.750153,5650
22,0.750153,4254
23,0.750162,66
24,0.750167,66
25,0.7502,5650
26,0.750203,66
27,0.750467,1462
28,0.750472,66
29,0.750889,7046
30,0.750896,66
31,0.750945,4254
32,0.750945,2858
33,0.750952,66
34,0.750954,66
35,0.750993,5650
36,0.751001,66
37,0.751026,2858
38,0.751028,66
39,0.751078,5650
40,0.75108,66
41,0.751128,4254
42,0.751132,66
43,0.751232,7046
44,0.751236,66
45,0.751281,5650
46,0.751283,66
47,0.751609,93
48,0.75161,66
49,0.754203,9838
50,0.754221,66
51,0.754275,8442
52,0.754283,66
53,0.754536,26590
54,0.754546,66
55,0.754555,5650
56,0.75456,66
57,0.754774,15434
58,0.754779,66
59,0.758507,29382
60,0.758516,66
61,0.758776,32174
62,0.758784,66
63,0.758986,2858
64,0.758986,1474
65,0.758994,66
66,0.758997,66
67,0.762472,11234
68,0.762477,66
69,0.762563,11234
70,0.762567,66
71,0.762802,27986
72,0.762809,66
73,0.763046,14026
74,0.763054,66
75,0.763061,1474
76,0.763064,66
77,0.76675,29382
78,0.766758,66
79,0.766997,29382
80,0.767006,66
81,0.767242,5650
82,0.767242,1474
83,0.767248,66
84,0.767264,66
85,0.771569,34966
86,0.771599,66
87,0.771768,15880
88,0.771776,66
89,0.775021,2351
90,0.776001,66
91,0.783489,29382
92,0.783544,66
93,0.783588,11234
94,0.783843,23798
95,0.783855,8442
96,0.784091,19610
97,0.78435,30778
98,0.784404,66
99,0.784599,5650
100,0.784599,23798
101,0.784623,66
102,0.784661,66
103,0.784856,30778
104,0.78487,66
105,0.785098,9838
106,0.785098,7457
107,0.785108,66
108,0.785132,66
109,0.995038,2344
110,0.996063,66
111,0.997169,30778
112,0.997184,66
113,0.997268,11234
114,0.997274,66
115,0.997512,22402
116,0.997522,66
117,0.997532,8442
118,0.997535,66
119,0.997768,27986
120,0.997779,66
121,0.998019,27986
122,0.99803,66
123,0.998035,4254
124,0.998036,66
125,0.998267,26590
126,0.998277,66
127,0.99852,30778
128,0.998535,66
129,0.998765,2858
130,0.998765,25194
131,0.998777,66
132,0.998781,66
133,0.999013,29382
134,0.999024,66
135,0.999252,2164
136,0.999258,66
137,1.002674,2251
138,1.003533,78
139,1.003533,66
140,1.030362,7046
141,1.030385,66
142,1.030433,8442
143,1.030437,66
144,1.030485,5650
145,1.030487,66
146,1.030535,5650
147,1.030542,66
148,1.030604,8442
149,1.030613,66
150,1.030636,4254
151,1.030645,66
152,1.030687,5650
153,1.030693,66
154,1.030735,5650
155,1.030743,66
156,1.030781,5650
157,1.030786,66
158,1.030833,7046
159,1.030838,66
160,1.030881,1462
161,1.030881,2557
162,1.03089,66
163,1.036685,2258
164,1.037494,78
165,1.037494,66
166,1.041616,4254
167,1.041635,66
168,1.041659,5650
169,1.041665,66
170,1.041711,5650
171,1.041716,66
172,1.041764,7046
173,1.04177,66
174,1.041815,5650
175,1.041819,66
176,1.041858,5650
177,1.041863,66
178,1.041912,5650
179,1.041917,66
180,1.04196,5650
181,1.041966,66
182,1.04201,5650
183,1.042013,66
184,1.042058,7046
185,1.042061,66
186,1.042108,5650
187,1.042111,66
188,1.042158,1462
189,1.042158,4254
190,1.042167,66
191,1.042209,5650
192,1.042212,66
193,1.042258,7046
194,1.042261,66
195,1.042308,5650
196,1.042311,66
197,1.042357,5650
198,1.042366,66
199,1.042413,5650
200,1.04242,66
201,1.042458,7046
202,1.042462,66
203,1.042509,5650
204,1.042515,66
205,1.04256,5650
206,1.042566,66
207,1.042612,5526
208,1.042618,66
209,1.057235,2260
210,1.058018,66
211,1.059028,4254
212,1.05904,66
213,1.05908,5650
214,1.059085,66
215,1.05913,5650
216,1.059136,66
217,1.059183,7046
218,1.059189,66
219,1.059229,5650
220,1.059232,66
221,1.059277,5650
222,1.05928,66
223,1.059327,5650
224,1.059329,66
225,1.059377,5650
226,1.059379,66
227,1.059429,5650
228,1.059431,66
229,1.059477,5650
230,1.059479,66
231,1.059527,5650
232,1.05953,66
233,1.059578,2858
234,1.059579,4254
235,1.059586,66
236,1.059589,66
237,1.059632,5650
238,1.059639,66
239,1.05968,5650
240,1.059687,66
241,1.05974,7046
242,1.059746,66
243,1.059779,5650
244,1.059784,66
245,1.059831,5650
246,1.059836,66
247,1.05988,5650
248,1.059884,66
249,1.05993,5650
250,1.059935,66
251,1.059982,7046
252,1.059989,66
253,1.060032,5650
254,1.060037,66
255,1.06008,5650
256,1.060085,66
257,1.060131,1462
258,1.060131,4254
259,1.060141,66
260,1.060181,5650
261,1.060185,66
262,1.060235,7046
263,1.06024,66
264,1.060278,5650
265,1.060282,66
266,1.060331,5650
267,1.060336,66
268,1.06038,5650
269,1.060383,66
270,1.060431,5650
271,1.060433,66
272,1.060481,7046
273,1.060487,66
274,1.060528,5650
275,1.060531,66
276,1.060579,5650
277,1.060581,66
278,1.060634,5650
279,1.060639,66
280,1.060679,1462
281,1.060679,4254
282,1.060686,66
283,1.060728,5650
284,1.06073,66
285,1.060782,7046
286,1.060788,66
287,1.060829,5650
288,1.060837,66
289,1.060881,5650
290,1.060887,66
291,1.06093,5650
292,1.060934,66
293,1.06098,7046
294,1.060983,66
295,1.061031,5650
296,1.061035,66
297,1.06108,5650
298,1.061086,66
299,1.06113,5650
300,1.061133,66
301,1.06118,5650
302,1.061185,66
303,1.061233,7046
304,1.061238,66
305,1.06128,5650
306,1.061283,66
307,1.061331,5650
308,1.061336,66
309,1.061381,5650
310,1.061386,66
311,1.061431,5650
312,1.061435,66
313,1.061481,7046
314,1.061486,66
315,1.06153,5153
316,1.061533,66
317,1.070961,2353
318,1.071746,66
319,1.075265,4254
320,1.075282,66
321,1.075313,5650
322,1.075319,66
323,1.07536,5650
324,1.075364,66
325,1.075409,5650
326,1.075413,66
327,1.07546,7046
328,1.075464,66
329,1.075515,5650
330,1.075558,5650
331,1.075607,5650
332,1.075658,5650
333,1.075738,9838
334,1.075756,2858
335,1.076023,1462
336,1.076023,29382
337,1.076041,66
338,1.076071,66
339,1.076127,12630
340,1.076134,66
341,1.076378,22402
342,1.076388,66
343,1.0764,9838
344,1.076425,66
345,1.076639,27986
346,1.076667,66
347,1.07688,26590
348,1.076889,66
349,1.076895,4254
350,1.076905,66
351,1.077134,27986
352,1.077143,66
353,1.077385,25194
354,1.077397,66
355,1.077405,4254
356,1.077405,2858
357,1.077439,66
358,1.077641,27986
359,1.077662,66
360,1.077883,27986
361,1.077892,66
362,1.078134,1462
363,1.078134,27986
364,1.078155,66
365,1.078384,30778
366,1.078406,66
367,1.078634,5650
368,1.078634,23798
369,1.078646,66
370,1.078662,66
371,1.078885,29382
372,1.078911,66
373,1.079137,11234
374,1.079142,66
375,1.079159,21006
376,1.079176,66
377,1.079384,26590
378,1.079402,66
379,1.079628,16818
380,1.079635,66
381,1.079646,14026
382,1.079652,66
383,1.079901,29382
384,1.079921,66
385,1.080145,21006
386,1.080163,66
387,1.080176,11234
388,1.080208,66
389,1.080415,29382
390,1.080434,66
391,1.080637,23798
392,1.080649,66
393,1.080654,4254
394,1.080665,66
395,1.080886,26590
