No.,Time,Length
1,0,74
2,0.00129,74
3,0.001311,66
4,0.001478,583
5,0.002884,66
6,0.004022,4254
7,0.004034,66
8,0.00408,845
9,0.004083,66
10,0.00442,130
11,0.004551,2301
12,0.005402,78
13,0.005402,66
14,0.117133,4254
15,0.117156,66
16,0.117177,5650
17,0.117184,66
18,0.117226,5650
19,0.11723,66
20,0.117275,4254
21,0.117279,66
22,0.118947,4254
23,0.118957,66
24,0.118991,4254
25,0.118991,1462
26,0.118999,66
27,0.119003,66
28,0.119041,5650
29,0.119044,66
30,0.119091,4254
31,0.119095,66
32,0.119225,4254
33,0.119234,66
34,0.119281,5650
35,0.119289,66
36,0.119324,2858
37,0.119328,66
38,0.119475,4254
39,0.119487,66
40,0.119524,2858
41,0.119529,66
42,0.120438,4254
43,0.120447,66
44,0.120485,3953
45,0.120489,66
46,0.134992,2434
47,0.136334,78
48,0.136647,66
49,0.35594,5650
50,0.355984,66
51,0.35603,11234
52,0.356054,66
53,0.356072,5650
54,0.356083,66
55,0.356331,21006
56,0.35635,66
57,0.356383,6271
58,0.356392,66
59,0.378408,2301
60,0.380113,78
61,0.380114,66
62,0.381634,10294
63,0.381645,66
64,0.853387,2428
65,0.867142,1032
66,0.872061,78
67,0.872074,1462
68,0.872328,66
69,0.88619,78
70,0.891692,78
71,0.895833,5650
72,0.895842,66
73,0.895962,14026
74,0.89597,66
75,0.896018,8442
76,0.89628,30778
77,0.896537,5650
78,0.896537,23798
79,0.896678,66
80,0.896771,11815
81,0.896779,66
82,0.901864,2296
83,0.902152,647
84,0.902162,78
85,0.919123,900
86,0.925135,78
87,0.925152,1462
88,0.92536,66
89,0.946365,78
90,0.952479,78
91,1.035253,4254
92,1.035285,66
93,1.035374,14026
94,1.035389,66
95,1.035464,11234
96,1.035471,66
97,1.035727,30778
98,1.035744,66
99,1.035967,4254
100,1.035967,2557
101,1.035977,66
102,1.035979,66
103,1.047537,2433
104,1.066144,78
105,1.066144,66
106,1.068618,27986
107,1.068646,66
108,1.068715,12630
109,1.068727,66
110,1.068973,23798
111,1.068987,66
112,1.068993,8442
113,1.068998,66
114,1.069227,27986
115,1.069244,66
116,1.069474,27986
117,1.069491,66
118,1.069498,4254
119,1.069502,66
120,1.069711,13666
121,1.069721,66
122,1.084585,2301
123,1.099269,78
124,1.099269,66
125,1.101549,32174
126,1.101599,66
127,1.101724,21006
128,1.101755,66
129,1.10198,10220
130,1.101987,66
131,1.124616,2433
132,1.139422,78
133,1.139422,66
134,1.14272,27986
135,1.142797,66
136,1.142821,11234
137,1.142829,66
138,1.143077,25194
139,1.143092,7046
140,1.143335,29382
141,1.143582,27986
142,1.143606,2858
143,1.143834,27986
144,1.143943,66
145,1.144082,29382
146,1.144096,66
147,1.144383,4254
148,1.144383,30778
149,1.14441,66
150,1.144543,66
151,1.144581,12630
152,1.144611,66
153,1.158622,21006
154,1.15866,66
155,1.158672,4254
156,1.158706,66
157,1.15888,14026
158,1.158893,66
159,1.160189,30778
160,1.160206,66
161,1.160445,30778
162,1.16046,66
163,1.160679,2858
164,1.160679,25194
165,1.160693,66
166,1.160697,66
167,1.160927,26265
168,1.160936,66
169,1.16652,2303
170,1.184348,78
171,1.184349,66
172,1.191956,7046
173,1.191973,66
174,1.191999,5650
175,1.192003,66
176,1.192054,5650
177,1.192059,66
178,1.192108,7046
179,1.192114,66
180,1.192154,5650
181,1.192159,66
182,1.192205,5650
183,1.19221,66
184,1.192255,5650
185,1.19226,66
186,1.192295,5650
187,1.1923,66
188,1.192341,4254
189,1.192344,66
190,1.19239,7046
191,1.192393,66
192,1.19244,5650
193,1.192442,66
194,1.19249,5650
195,1.192492,66
196,1.192541,5650
