No.,Time,Length
1,0,74
2,0.001135,74
3,0.001151,66
4,0.001273,583
5,0.00231,66
6,0.003462,4254
7,0.00347,66
8,0.003507,847
9,0.003511,66
10,0.003748,130
11,0.004064,2397
12,0.005093,66
13,0.01075,66
14,0.027775,3372
15,0.027796,66
16,0.05547,2408
17,0.056581,66
18,0.462671,7046
19,0.462702,66
20,0.462756,3331
21,0.46276,66
22,0.471988,2265
23,0.473059,66
24,0.47411,4254
25,0.474152,66
26,0.474171,4254
27,0.474237,5650
28,0.474271,2858
29,0.474271,2858
30,0.47432,5650
31,0.474376,5650
32,0.474423,2858
33,0.474537,1462
34,0.475186,66
35,0.476248,5650
36,0.476265,66
37,0.476284,4254
38,0.476291,66
39,0.476336,5650
40,0.476341,66
41,0.476384,2114
42,0.476388,66
43,0.938762,2402
44,0.939839,66
45,0.940932,5650
46,0.940942,66
47,0.940977,4254
48,0.940998,66
49,0.941009,4254
50,0.941012,66
51,0.941066,7046
52,0.94107,66
53,0.941115,5650
54,0.941118,66
55,0.941156,5650
56,0.941159,66
57,0.941208,5650
58,0.941214,66
59,0.941256,5650
60,0.94126,66
61,0.941309,2858
62,0.941313,66
63,0.941359,5650
64,0.941361,66
65,0.941413,7046
66,0.941415,66
67,0.941459,5650
68,0.941461,66
69,0.941509,5650
70,0.941511,66
71,0.941559,5650
72,0.941561,66
73,0.941611,5650
74,0.941613,66
75,0.941659,5650
76,0.941665,66
77,0.942124,4254
78,0.94213,66
79,0.942177,5650
80,0.942182,66
81,0.942227,7046
82,0.942232,66
83,0.942274,5650
84,0.942278,66
85,0.942327,5650
86,0.942331,66
87,0.942375,5650
88,0.942379,66
89,0.942428,7046
90,0.942431,66
91,0.942473,2858
92,0.942479,66
93,0.942934,4254
94,0.942941,66
95,0.942982,5650
96,0.942985,66
97,0.943034,5650
98,0.943038,66
99,0.943083,2858
100,0.943087,66
101,0.943134,2858
102,0.943137,66
103,0.943181,2858
104,0.943183,66
105,0.943234,5650
106,0.943237,66
107,0.943283,4254
108,0.943286,66
109,0.943335,2858
110,0.943336,66
111,0.943385,4254
112,0.943387,66
113,0.94344,2858
114,0.94344,2858
115,0.943448,66
116,0.943454,66
117,0.943495,4254
118,0.943501,66
119,0.943544,4254
120,0.943546,66
121,0.943594,5650
122,0.943596,66
123,0.943646,5650
124,0.943651,66
125,0.943697,7046
126,0.943701,66
127,0.943743,5650
128,0.943745,66
129,0.943798,5650
130,0.943803,66
131,0.943845,2858
132,0.943845,2858
133,0.943849,66
134,0.943851,66
135,0.943896,5650
136,0.943899,66
137,0.943947,7046
138,0.94395,66
139,0.943995,5650
140,0.943997,66
141,0.944047,5650
142,0.944051,66
143,0.944097,5650
144,0.944103,66
145,0.944144,7046
146,0.944147,66
147,0.944198,5650
148,0.944204,66
149,0.944246,4254
150,0.944246,1462
151,0.944251,66
152,0.944299,5650
153,0.944301,66
154,0.944349,7046
155,0.944355,66
156,0.944396,5650
157,0.944401,66
158,0.944445,5650
159,0.944447,66
160,0.944501,5650
161,0.944506,66
162,0.944547,5650
163,0.944551,66
164,0.944597,7046
165,0.944599,66
166,0.944649,5650
167,0.944657,66
168,0.94471,4254
169,0.944714,66
170,0.944767,4254
171,0.944772,66
172,0.944814,5650
173,0.944817,66
174,0.944862,5650
175,0.944864,66
176,0.944916,7046
177,0.94492,66
178,0.944966,4254
179,0.944966,1462
180,0.944972,66
181,0.945015,5650
182,0.94502,66
183,0.945068,7046
184,0.945076,66
185,0.945116,4254
186,0.945116,1462
187,0.945121,66
188,0.945163,5650
189,0.945165,66
190,0.945218,5650
191,0.945224,66
192,0.945264,5650
193,0.945267,66
194,0.945313,5650
195,0.945315,66
196,0.94537,7046
197,0.945376,66
198,0.945414,5650
199,0.945418,66
200,0.945463,5650
201,0.945466,66
202,0.945517,5650
203,0.945524,66
204,0.945566,3799
205,0.94557,66
206,0.949527,2260
207,0.950604,66
208,0.954748,5650
209,0.954771,66
210,0.954788,4254
211,0.954793,66
212,0.954841,7046
213,0.954848,66
214,0.954891,5650
215,0.954895,66
216,0.954938,5650
217,0.954944,66
218,0.954988,5650
219,0.954992,66
220,0.955037,5650
221,0.955041,66
222,0.955089,5650
223,0.955092,66
224,0.955138,7046
225,0.955143,66
226,0.955189,5650
227,0.955237,5650
228,0.955286,1462
229,0.955286,2557
230,0.956343,66
231,0.968463,2265
232,0.969559,66
233,0.970486,4254
234,0.970513,66
235,0.970539,4254
236,0.970553,66
237,0.970595,7046
238,0.97061,66
239,0.970637,4254
240,0.970643,66
241,0.970692,5650
242,0.970697,66
243,0.970736,5650
244,0.970786,7046
245,0.970837,5650
246,0.970889,5650
247,0.970936,5650
248,0.970986,5650
249,0.971039,4254
250,0.971039,2858
251,0.971087,2854
252,0.971567,66
253,0.975987,2266
254,0.977077,66
255,0.983351,2858
256,0.983372,66
257,0.983396,5650
258,0.983439,5650
259,0.983446,66
260,0.983467,66
261,0.983491,5650
262,0.983541,5650
263,0.983593,5650
264,0.983642,7046
265,0.983691,5650
266,0.983742,5650
267,0.983793,5650
268,0.983842,7046
269,0.983892,2858
270,0.983892,2858
271,0.983942,5650
272,0.983995,5650
273,0.984043,7046
274,0.98409,5650
275,0.984141,5650
276,0.984197,5650
277,0.984242,5650
278,0.984293,7046
279,0.984341,5650
280,0.984394,5650
281,0.984442,2858
282,0.984442,2858
283,0.984493,7046
284,0.984504,66
285,0.984542,3560
286,0.984563,66
287,0.990421,2409
288,0.991514,66
289,0.996911,4254
290,0.996957,2858
