No.,Time,Length
1,0,74
2,0.000895,74
3,0.000909,66
4,0.001077,583
5,0.001872,66
6,0.00317,5034
7,0.00318,66
8,0.003647,130
9,0.003996,2296
10,0.004822,66
11,0.005793,4254
12,0.005802,66
13,0.005841,4254
14,0.005844,66
15,0.005891,1462
16,0.005891,1462
17,0.005896,66
18,0.005898,66
19,0.005943,4254
20,0.005946,66
21,0.005983,2858
22,0.005986,66
23,0.006036,1462
24,0.00604,66
25,0.006581,4254
26,0.006586,66
27,0.00664,4254
28,0.00664,2858
29,0.006644,66
30,0.006646,66
31,0.006686,5650
32,0.006688,66
33,0.00674,2858
34,0.00674,1462
35,0.006745,66
36,0.006782,2858
37,0.006798,66
38,0.006835,4254
39,0.006874,66
40,0.006882,2858
41,0.006901,66
42,0.006931,1462
43,0.006983,4254
44,0.007034,2858
45,0.007037,66
46,0.007044,66
47,0.00739,4254
48,0.007413,66
49,0.007438,2858
50,0.007451,66
51,0.007489,1161
52,0.007501,66
53,0.010457,246
54,0.010465,246
55,0.011366,2296
56,0.012141,78
57,0.012141,66
58,0.017658,4254
59,0.017722,2897
60,0.017967,66
61,0.058554,66
62,0.058574,1980
63,0.106515,66
64,0.276831,2548
65,0.27685,66
66,0.282529,2351
67,0.330507,66
68,0.572358,11234
69,0.572388,2858
70,0.572439,66
71,0.572683,33570
72,0.572762,8442
73,0.573028,8442
74,0.573028,14026
75,0.573139,66
76,0.573268,21006
77,0.573276,66
78,0.573533,18214
79,0.57354,66
80,0.573776,11234
81,0.573782,66
82,0.573791,9838
83,0.573803,66
84,0.574023,4267
85,0.574028,66
86,0.758431,8442
87,0.758472,2858
88,0.758516,66
89,0.758523,4254
90,0.758558,66
91,0.758571,2858
92,0.758621,5650
93,0.758673,4254
94,0.758705,66
95,0.758727,4254
96,0.758741,66
97,0.75878,2858
98,0.758831,4254
99,0.758878,66
100,0.75888,4254
101,0.758904,66
102,0.758934,4254
103,0.758973,66
104,0.758987,4254
105,0.759021,66
106,0.759045,4254
107,0.759098,2858
108,0.759134,66
109,0.759153,4254
110,0.759165,66
111,0.759199,1462
112,0.759199,1584
113,0.759216,66
114,0.759251,4254
115,0.759265,66
116,0.759311,4254
117,0.759324,66
118,0.759362,4254
119,0.759376,66
120,0.759409,2858
121,0.759421,66
122,0.759464,4254
123,0.759485,66
124,0.759512,4254
125,0.75957,4254
126,0.759576,66
127,0.759583,66
128,0.759624,4254
129,0.759644,66
130,0.759661,2858
131,0.759679,66
132,0.759731,5650
133,0.759766,2858
134,0.759767,66
135,0.759773,66
136,0.759815,4254
137,0.759833,66
138,0.75986,2858
139,0.759878,66
140,0.759929,5650
141,0.759959,66
142,0.759969,2858
143,0.759979,66
144,0.760024,2858
145,0.760043,66
146,0.760068,2858
147,0.760077,66
148,0.760123,2858
149,0.760132,66
150,0.760173,4254
151,0.760205,66
152,0.760223,2858
153,0.760238,66
154,0.760272,4254
155,0.760292,66
156,0.760323,4254
157,0.760332,66
158,0.760376,4254
159,0.760404,66
160,0.760432,4254
161,0.760451,66
162,0.760479,2858
163,0.760489,66
164,0.76053,4254
165,0.760539,66
166,0.760582,4254
167,0.76059,66
168,0.760637,4254
169,0.760647,66
170,0.760685,2858
171,0.760697,66
172,0.760735,4254
173,0.760746,66
174,0.760787,4254
175,0.760795,66
176,0.760843,4254
177,0.760856,66
178,0.76089,2858
179,0.760904,66
180,0.760941,4254
181,0.760951,66
182,0.760989,2858
183,0.760997,66
184,0.76104,5650
185,0.761049,66
186,0.761094,4254
187,0.761107,66
188,0.76114,2858
189,0.761152,66
190,0.761191,4254
191,0.761201,66
192,0.761243,4254
193,0.761258,66
194,0.761292,4254
195,0.761305,66
196,0.761342,2858
197,0.761353,66
198,0.761394,4254
199,0.761403,66
200,0.761443,4254
201,0.761451,66
202,0.761496,4254
203,0.761507,66
204,0.761544,2858
205,0.761555,66
206,0.761595,4254
207,0.761609,66
208,0.761645,4254
209,0.761654,66
210,0.761698,4254
211,0.761713,66
212,0.761746,4254
213,0.761755,66
214,0.761799,1462
215,0.761799,2858
216,0.761814,66
217,0.761859,4254
218,0.761869,66
219,0.761911,4254
220,0.761924,66
