No.,Time,Length
1,0,74
2,0.000025,74
3,0.00118,74
4,0.00118,74
5,0.001194,66
6,0.001198,66
7,0.001337,583
8,0.001429,583
9,0.002456,66
10,0.002456,66
11,0.003707,2858
12,0.003707,2858
13,0.003713,66
14,0.003718,66
15,0.003731,2243
16,0.003731,1462
17,0.003735,66
18,0.003737,66
19,0.003794,847
20,0.003799,66
21,0.006034,130
22,0.006146,130
23,0.006238,2397
24,0.006277,2278
25,0.007309,66
26,0.007309,66
27,0.012083,66
28,0.013074,66
29,0.028936,4254
30,0.028964,66
31,0.029036,5650
32,0.029036,5650
33,0.029057,66
34,0.029076,4254
35,0.029089,66
36,0.029097,66
37,0.030082,8442
38,0.030106,66
39,0.03015,7046
40,0.030162,66
41,0.030192,4254
42,0.030199,66
43,0.030303,7046
44,0.030312,66
45,0.030358,5650
46,0.030365,66
47,0.03052,1462
48,0.030528,66
49,0.030572,5650
50,0.031072,66
51,0.031122,2858
52,0.031128,66
53,0.031177,5349
54,0.031185,66
55,0.033366,3480
56,0.033383,66
57,0.038067,2278
58,0.039181,78
59,0.039181,66
60,0.04629,7046
61,0.046332,66
62,0.046383,4254
63,0.046383,7046
64,0.046396,66
65,0.0464,66
66,0.046443,4254
67,0.04645,66
68,0.046701,1462
69,0.046707,66
70,0.047389,7046
71,0.047398,66
72,0.047439,5650
73,0.047444,66
74,0.047497,1462
75,0.047497,5151
76,0.047505,66
77,0.04751,66
78,0.052088,2408
79,0.053152,66
80,0.071308,7046
81,0.071329,66
82,0.071371,7046
83,0.071378,66
84,0.071419,2858
85,0.071424,66
86,0.071469,5650
87,0.071475,66
88,0.071527,2858
89,0.071534,66
90,0.071581,5650
91,0.071588,66
92,0.071616,2858
93,0.071618,66
94,0.071666,5650
95,0.071668,66
96,0.071715,2858
97,0.071717,66
98,0.071766,5650
99,0.071771,66
100,0.071816,4254
101,0.071819,66
102,0.071871,5650
103,0.071873,66
104,0.071915,4254
105,0.071917,66
106,0.071967,5650
107,0.071969,66
108,0.07246,4254
109,0.072465,66
110,0.072512,5650
111,0.072517,66
112,0.07256,7046
113,0.072564,66
114,0.072608,5650
115,0.072612,66
116,0.072664,5650
117,0.072668,66
118,0.07271,5650
119,0.072713,66
120,0.072758,4254
121,0.072758,1462
122,0.072763,66
123,0.072808,7046
124,0.072812,66
125,0.07286,5650
126,0.072863,66
127,0.07291,5650
128,0.072913,66
129,0.072958,5650
130,0.07296,66
131,0.073008,5650
132,0.07301,66
133,0.073058,5650
134,0.073061,66
135,0.073107,1462
136,0.073235,4254
137,0.073238,66
138,0.073291,5650
139,0.073295,66
140,0.073336,5650
141,0.07334,66
142,0.073388,7046
143,0.073392,66
144,0.073438,5650
145,0.073442,66
146,0.073493,5650
147,0.073499,66
148,0.07354,4254
149,0.073546,66
150,0.073603,4254
151,0.073607,66
152,0.073646,4254
153,0.073648,66
154,0.073698,4254
155,0.073703,66
156,0.073763,4254
157,0.073765,66
158,0.073797,4254
159,0.073813,66
160,0.073867,8442
161,0.073882,66
162,0.073898,4254
163,0.073901,66
164,0.073964,4254
165,0.073964,2858
166,0.073969,66
167,0.073972,66
168,0.073998,4254
169,0.074,66
170,0.074053,7046
171,0.074073,66
172,0.074099,4254
173,0.074103,66
174,0.074159,7046
175,0.074162,66
176,0.074199,5650
177,0.074206,66
178,0.074249,2858
179,0.074254,66
180,0.074301,7046
181,0.074306,66
182,0.074351,5650
183,0.074356,66
184,0.074402,5650
185,0.074406,66
186,0.07447,7046
187,0.07447,1462
188,0.074483,66
189,0.074501,4254
190,0.074506,66
191,0.074552,5650
192,0.074558,66
193,0.074606,5650
194,0.074623,66
195,0.07466,5650
196,0.074667,66
197,0.074705,7046
198,0.07472,66
199,0.07475,1462
200,0.074801,2858
201,0.074806,66
202,0.074854,5650
203,0.074881,66
204,0.0749,4254
205,0.074917,66
206,0.074953,5650
207,0.074999,5650
208,0.07502,66
209,0.075052,7046
210,0.075101,5650
211,0.07515,5650
212,0.0752,5650
213,0.075202,66
214,0.075236,66
215,0.075254,7046
216,0.075301,5650
217,0.075319,66
218,0.07535,5650
219,0.075365,66
220,0.0754,5708
221,0.075516,66
222,0.084772,2408
223,0.085903,66
224,0.087045,5650
225,0.087088,5650
226,0.087125,4254
227,0.087139,66
228,0.087177,5650
229,0.087232,7046
230,0.087278,5650
231,0.087327,5650
232,0.087377,5650
233,0.087427,5650
234,0.087496,8352
235,0.08784,66
236,0.820381,2402
237,0.821406,66
238,0.822881,7046
239,0.822909,2858
240,0.822924,66
241,0.822963,7046
242,0.823012,5650
243,0.82306,5650
244,0.823109,5650
245,0.823158,5650
246,0.823209,5650
247,0.823257,5650
248,0.823308,7046
249,0.823357,5650
250,0.823409,1462
251,0.823409,4254
252,0.823457,5650
253,0.823507,5650
254,0.82356,7046
255,0.823613,5650
256,0.823633,66
257,0.823661,5650
258,0.823666,66
259,0.823711,5650
260,0.823715,66
261,0.823772,8442
262,0.82381,4254
263,0.823848,66
264,0.823861,5650
265,0.82387,66
266,0.823911,5650
267,0.823915,66
268,0.823961,1462
269,0.823961,4254
270,0.824024,8442
271,0.82406,4254
272,0.824123,7046
273,0.824137,66
274,0.824161,4254
275,0.824166,66
276,0.824229,8442
277,0.824262,4254
278,0.824265,66
279,0.824272,66
280,0.824334,7046
281,0.824374,5650
282,0.82441,4254
283,0.82446,5650
284,0.82446,66
285,0.824483,66
286,0.824524,1462
287,0.824524,5650
288,0.824559,66
289,0.824566,5650
290,0.824582,66
291,0.824613,5650
292,0.824678,8442
293,0.824708,2858
294,0.824759,66
295,0.824769,7046
296,0.824795,66
297,0.824814,5650
298,0.824852,66
299,0.824873,7046
300,0.824888,66
301,0.824923,2858
302,0.824959,2858
303,0.824992,66
304,0.825012,4254
305,0.825034,66
306,0.825061,4254
307,0.825071,66
308,0.825118,4254
309,0.825149,66
310,0.825174,4254
311,0.825189,66
312,0.825224,5650
313,0.825243,66
314,0.825273,5650
315,0.825325,5650
316,0.825355,66
317,0.825374,5650
318,0.825385,66
319,0.825422,7046
