No.,Time,Length
1,0,2399
2,0.001062,66
3,0.002679,2617
4,0.002681,66
5,0.053447,2390
6,0.055322,2267
7,0.056392,78
8,0.056392,66
9,0.05743,4254
10,0.057436,66
11,0.05748,5650
12,0.057483,66
13,0.057532,5650
14,0.057536,66
15,0.057579,4254
16,0.057582,66
17,0.057629,4254
18,0.057632,66
19,0.057687,4254
20,0.05769,66
21,0.057747,5650
22,0.057756,66
23,0.057769,1462
24,0.05777,66
25,0.057822,4254
26,0.057824,66
27,0.057869,5650
28,0.057872,66
29,0.057919,2858
30,0.05792,66
31,0.057971,5650
32,0.057974,66
33,0.05802,5650
34,0.058023,66
35,0.058071,2858
36,0.05812,2858
37,0.05812,2557
38,0.05817,66
39,0.080353,2268
40,0.081442,78
41,0.081442,66
42,0.082579,4254
43,0.08261,66
44,0.082616,4254
45,0.08263,66
46,0.082667,5650
47,0.08272,5650
48,0.082768,5650
49,0.082826,5650
50,0.082878,7046
51,0.082928,2858
52,0.082968,4254
53,0.083019,7046
54,0.083066,5650
55,0.08312,5650
56,0.083173,1462
57,0.083173,4254
58,0.083222,7046
59,0.083268,5650
60,0.083317,5650
61,0.083371,5650
62,0.083422,5650
63,0.083472,5650
64,0.08352,5650
65,0.083575,5650
66,0.08362,5650
67,0.083674,7046
68,0.083717,1462
69,0.083717,2858
70,0.083772,5650
71,0.083818,6446
72,0.090807,862
73,0.090821,78
74,0.10124,66
75,0.114297,2269
76,0.115397,66
77,0.116346,5650
78,0.116356,66
79,0.116423,8442
80,0.116433,66
81,0.116498,9838
82,0.116509,66
83,0.116543,5650
84,0.11655,66
85,0.11685,32174
86,0.116872,66
87,0.116907,2858
88,0.116911,66
89,0.116907,5650
90,0.116916,66
91,0.117163,26590
92,0.11717,66
93,0.117414,30778
94,0.117423,66
95,0.117672,1462
96,0.117677,66
97,0.117672,27986
98,0.117689,66
99,0.117916,26590
100,0.117926,66
101,0.118176,9838
102,0.118182,66
103,0.118176,18214
104,0.118205,66
105,0.11841,20285
106,0.118454,66
107,0.134565,2270
108,0.135832,66
109,0.137033,29382
110,0.137091,66
111,0.137121,9838
112,0.137127,66
113,0.137379,25194
114,0.137395,2858
115,0.137629,25194
116,0.137886,27986
117,0.13791,66
118,0.138135,3571
119,0.138143,66
120,0.138135,8442
121,0.138148,66
122,0.138176,21006
123,0.13841,23798
124,0.138636,19610
125,0.138651,4254
126,0.138892,23798
127,0.139168,27986
128,0.139403,8442
129,0.139403,16818
130,0.139452,66
131,0.139518,66
132,0.139666,26590
133,0.139871,66
134,0.139902,7046
135,0.139913,66
136,0.139902,18214
137,0.139935,66
138,0.14015,21006
139,0.140168,66
140,0.140396,15422
141,0.140408,66
142,0.140646,9838
143,0.140655,66
144,0.140646,15422
145,0.140673,66
146,0.140895,26590
147,0.140919,66
148,0.141139,22402
149,0.14115,66
150,0.141158,2858
151,0.141168,66
152,0.141393,19610
153,0.141407,66
154,0.141646,25194
155,0.141681,66
156,0.141913,16818
157,0.141923,66
158,0.141932,4826
159,0.141935,66
160,0.155021,2271
161,0.15633,66
162,0.157405,30778
163,0.157465,66
164,0.157493,9838
165,0.157501,66
166,0.157747,23798
167,0.157759,66
168,0.157761,2858
169,0.157763,66
170,0.15801,23798
171,0.158022,66
172,0.158251,23798
173,0.158504,14026
174,0.158538,15422
175,0.158753,21006
176,0.158864,66
177,0.159007,25194
178,0.15903,66
179,0.159254,2858
180,0.15926,66
181,0.159254,19610
182,0.159373,66
183,0.159506,22402
184,0.159517,66
185,0.159749,14026
186,0.159757,66
187,0.159773,8442
188,0.159777,66
189,0.159773,2858
190,0.159788,66
191,0.160006,22402
192,0.160029,66
193,0.160263,26590
194,0.160289,66
195,0.160497,12630
196,0.160503,66
197,0.160512,11234
198,0.160516,66
199,0.160752,22402
200,0.160773,66
201,0.16101,19610
202,0.161017,66
203,0.161248,11234
204,0.161253,66
205,0.161274,18214
206,0.161284,66
207,0.161507,23798
208,0.161551,66
209,0.161751,22402
210,0.161769,66
211,0.161776,5650
212,0.161787,66
213,0.162007,25194
214,0.162018,66
215,0.162251,3134
216,0.162254,66
217,0.167782,2396
218,0.215516,66
219,0.217695,2858
220,0.217706,66
221,0.217744,5650
222,0.217766,66
223,0.217794,5650
224,0.217842,5650
225,0.217897,5650
226,0.217943,5650
227,0.217993,5650
228,0.218043,5650
229,0.21818,4254
230,0.218229,5650
231,0.218282,7046
232,0.218328,4254
233,0.218378,5650
234,0.21843,5650
235,0.218477,5650
236,0.218519,66
237,0.218528,4254
238,0.218558,66
239,0.219156,5650
240,0.219163,66
241,0.219198,5650
242,0.219204,66
243,0.219243,5650
244,0.219248,66
245,0.219292,5650
246,0.219296,66
247,0.219343,5650
248,0.21935,66
249,0.219401,7046
250,0.219422,66
251,0.219444,4254
252,0.219452,66
253,0.219492,2858
254,0.219496,66
255,0.220109,4254
256,0.22013,66
257,0.220159,5650
258,0.220177,66
259,0.220211,5650
260,0.220257,5650
261,0.220284,66
262,0.220308,5650
263,0.220332,66
264,0.220357,4254
265,0.220399,66
266,0.220407,5650
267,0.220432,66
268,0.220461,5650
269,0.220477,66
270,0.221057,4254
271,0.221094,66
272,0.221125,8442
273,0.221145,66
274,0.221171,4254
275,0.221191,66
276,0.22122,2858
277,0.221234,66
278,0.221258,4254
279,0.221277,66
280,0.221306,5650
281,0.221322,66
282,0.221358,5650
283,0.221369,66
284,0.221404,2858
285,0.221408,66
286,0.221457,4254
287,0.221474,66
288,0.222005,4254
289,0.222022,66
290,0.222053,5650
291,0.222062,66
292,0.222106,7046
293,0.222135,66
294,0.222154,5650
295,0.222169,66
296,0.222509,4254
297,0.222528,66
298,0.222556,5650
299,0.222566,66
300,0.222605,5650
301,0.222615,66
302,0.222655,5650
303,0.222664,66
304,0.222708,5650
305,0.222755,66
306,0.222771,7046
307,0.222783,66
308,0.222805,4254
309,0.222834,66
310,0.222865,4254
311,0.222929,66
312,0.223491,5650
313,0.223507,66
314,0.223525,2858
315,0.223527,66
316,0.223577,7046
317,0.223609,66
318,0.223626,5650
319,0.223644,66
320,0.223677,1462
321,0.223999,4254
322,0.22401,66
323,0.224051,5650
324,0.224083,66
325,0.224102,5650
326,0.224126,66
327,0.224151,7046
328,0.224165,66
329,0.224208,5650
330,0.224251,4254
331,0.224265,66
332,0.224306,7046
333,0.224326,66
334,0.22435,2858
335,0.224396,66
336,0.224944,4254
337,0.224961,66
338,0.224994,5650
339,0.225005,66
340,0.225049,7046
341,0.225095,5650
