No.,Time,Length
1,0,2345
2,0.001091,66
3,0.03022,1682
4,0.030302,66
5,0.045653,2350
6,0.046731,66
7,0.04773,4254
8,0.047765,66
9,0.047788,4254
10,0.047848,4254
11,0.047895,5650
12,0.047949,5650
13,0.047997,7046
14,0.048045,5650
15,0.048095,5650
16,0.048148,5650
17,0.048202,7046
18,0.048244,4254
19,0.048295,5650
20,0.048295,1462
21,0.048348,5650
22,0.048395,5650
23,0.048446,5650
24,0.048498,7046
25,0.04855,5650
26,0.048599,5650
27,0.04861,66
28,0.048647,5650
29,0.048668,66
30,0.048701,7046
31,0.048715,66
32,0.04875,5650
33,0.04876,66
34,0.048797,5650
35,0.048802,66
36,0.048848,4254
37,0.048848,1462
38,0.048899,5650
39,0.048952,7046
40,0.049025,8442
41,0.049045,2858
42,0.049061,66
43,0.049099,5650
44,0.049113,66
45,0.049149,5650
46,0.049157,66
47,0.0492,5650
48,0.049204,66
49,0.049252,7046
50,0.049298,2858
51,0.049346,5650
52,0.049403,7046
53,0.049448,5650
54,0.049499,5650
55,0.049519,66
56,0.049549,5650
57,0.04957,66
58,0.049601,7046
59,0.049619,66
60,0.049648,5650
61,0.049666,66
62,0.049697,5650
63,0.049752,5650
64,0.049799,5650
65,0.049807,66
66,0.049831,66
67,0.049848,7046
68,0.049858,66
69,0.049897,5650
70,0.049948,5650
71,0.049999,5650
72,0.050048,7046
73,0.050063,66
74,0.050096,5650
75,0.050102,66
76,0.050147,5650
77,0.050151,66
78,0.050197,1412
79,0.059745,2263
80,0.060815,66
81,0.071512,4254
82,0.071553,5650
83,0.071568,66
84,0.071586,66
85,0.071607,5650
86,0.071656,5650
87,0.071708,4254
88,0.071759,5650
89,0.071807,7046
90,0.071856,5650
91,0.071906,5650
92,0.07196,5650
93,0.072007,5650
94,0.07206,4254
95,0.07206,2737
96,0.072446,66
97,0.086708,2356
98,0.087775,78
99,0.087775,66
100,0.089025,4254
101,0.089075,5650
102,0.089089,66
103,0.089109,66
104,0.089122,5650
105,0.089171,5650
106,0.08922,7046
107,0.089277,5650
108,0.08932,5650
109,0.08937,5650
110,0.089419,5650
111,0.089472,7046
112,0.089519,5650
113,0.08957,1462
114,0.08957,4254
115,0.089624,7046
116,0.089682,5650
117,0.089721,5650
118,0.089788,8442
119,0.08982,2858
