No.,Time,Length
1,0,66
2,0.00077,66
3,3.059472,2485
4,3.060274,66
5,3.086392,2277
6,3.086448,66
7,3.087889,2266
8,3.088663,78
9,3.088663,66
10,3.098971,4254
11,3.099028,7046
12,3.099035,66
13,3.099062,66
14,3.099081,7046
15,3.099113,2858
16,3.099165,7046
17,3.099216,5650
18,3.099268,5650
19,3.099315,5650
20,3.099365,7046
21,3.099415,5650
22,3.099467,5650
23,3.099514,1462
24,3.099514,2557
25,3.099851,66
26,3.1102,2266
27,3.111048,78
28,3.111048,66
29,3.112286,2858
30,3.112332,5650
31,3.112344,66
32,3.112364,66
33,3.112385,5650
34,3.112432,5650
35,3.112483,7046
36,3.112531,5650
37,3.112585,5650
38,3.112632,5650
39,3.112687,7046
40,3.112732,5650
41,3.112786,5650
42,3.112833,2858
43,3.112833,2557
44,3.113283,66
45,3.122145,2496
46,3.12297,66
47,3.14767,4254
48,3.147714,5650
49,3.147763,5650
50,3.147798,66
51,3.14781,5650
52,3.147845,66
53,3.147859,5650
54,3.147909,5650
55,3.148013,12630
56,3.148057,5650
57,3.148317,14026
58,3.148347,19610
59,3.148431,9838
60,3.148678,19100
61,3.149423,66
62,3.156843,2266
63,3.157702,66
64,3.160274,5650
65,3.160319,66
66,3.160325,5650
67,3.160341,66
68,3.160383,4448
69,3.161051,66
70,4.263534,2490
71,4.264307,66
72,4.266296,5650
73,4.266315,2858
74,4.266333,66
75,4.266366,5650
76,4.266416,5650
77,4.266468,7046
78,4.266573,11234
79,4.266626,7046
80,4.26688,19610
81,4.266988,66
82,4.267195,18214
83,4.267203,66
84,4.267462,32174
85,4.267491,66
86,4.267688,14026
87,4.267694,66
88,4.267704,14026
89,4.267719,66
90,4.267946,12630
91,4.267957,66
92,4.268203,9838
93,4.268209,66
94,4.268471,18214
95,4.268496,66
96,4.268725,9838
97,4.268725,19610
98,4.268752,66
99,4.268772,66
100,4.268969,9838
101,4.268978,66
102,4.269708,21006
103,4.269732,66
104,4.269955,14026
105,4.26997,66
106,4.270971,25194
107,4.271011,66
108,4.271204,19610
109,4.271212,66
110,4.271448,19610
111,4.271457,66
112,4.27327,23798
113,4.273305,66
114,4.273486,16818
115,4.273496,66
116,4.273742,21006
117,4.27377,66
118,4.273987,2858
119,4.273987,18214
120,4.274003,66
121,4.27402,66
122,4.274247,21006
123,4.274257,66
124,4.274502,21006
125,4.274513,66
126,4.274759,4254
127,4.274759,16818
128,4.274771,66
129,4.27479,66
130,4.275017,23798
131,4.275043,66
132,4.275248,12630
133,4.275266,66
134,4.275288,8442
135,4.275295,66
136,4.275526,2858
137,4.275526,18214
138,4.275542,66
139,4.275562,66
140,4.27576,16487
141,4.275771,66
142,4.280694,2260
143,4.281486,66
144,4.282829,27986
145,4.282867,66
146,4.282927,12630
147,4.282934,66
148,4.283185,23798
149,4.283196,2557
150,4.284137,66
151,4.292336,2266
152,4.293322,78
153,4.293322,66
154,4.295761,30778
155,4.295826,66
156,4.295845,9838
157,4.295854,66
158,4.296106,23798
159,4.296121,9838
160,4.296355,7139
161,4.297361,66
162,4.30609,2496
163,4.307072,66
164,4.308821,30778
165,4.3089,66
166,4.308918,11234
167,4.308925,66
168,4.309164,22402
169,4.309188,9838
170,4.309417,26590
171,4.309667,27986
172,4.309677,2858
173,4.309759,66
174,4.309911,27986
175,4.309923,66
176,4.310176,30778
177,4.310186,66
178,4.310419,2858
179,4.310419,26590
180,4.31043,66
181,4.310449,66
182,4.310669,7046
183,4.310669,22402
184,4.310683,66
185,4.310709,66
186,4.310909,8442
187,4.310909,11234
188,4.31092,66
189,4.310936,66
190,4.310937,11234
191,4.310967,66
192,4.311171,27986
193,4.311198,66
194,4.311407,14026
195,4.311415,66
196,4.31143,16818
197,4.311446,66
198,4.311669,27986
199,4.311692,66
200,4.31191,19610
201,4.311917,66
202,4.311928,11234
203,4.311955,66
204,4.31217,27986
205,4.312194,66
206,4.312418,25194
207,4.312428,66
208,4.312435,7046
209,4.312443,66
210,4.312671,27986
211,4.312682,66
212,4.31292,29382
213,4.312936,1462
214,4.312953,66
215,4.313171,27986
216,4.313185,66
217,4.31342,29382
218,4.313456,66
219,4.313686,5650
220,4.313686,25194
221,4.313715,66
222,4.313754,66
223,4.313935,29382
224,4.313966,66
225,4.314173,9838
226,4.314173,18214
227,4.314186,66
228,4.314204,66
229,4.314424,29382
230,4.314452,66
231,4.314663,16818
232,4.314671,66
233,4.314682,14026
234,4.314699,66
235,4.314923,27986
236,4.314945,66
237,4.315165,22402
238,4.315173,66
239,4.315185,8442
240,4.315422,27986
241,4.315458,66
242,4.315676,27986
243,4.315687,66
244,4.315691,4254
245,4.315799,66
246,4.315922,26590
247,4.315933,66
248,4.31618,30778
249,4.31621,66
250,4.316426,2858
251,4.316426,25194
252,4.316441,66
253,4.31646,66
254,4.316679,30778
255,4.316709,66
256,4.316933,8442
257,4.316933,21006
258,4.316951,66
259,4.316972,66
260,4.31718,29382
261,4.317236,66
262,4.317417,14026
263,4.317427,66
264,4.317442,16818
265,4.317678,27986
266,4.317832,66
267,4.317923,19610
268,4.31794,11234
269,4.318125,66
270,4.318179,27986
271,4.31819,66
272,4.318429,25194
273,4.31844,66
274,4.318449,7046
275,4.318469,66
276,4.318689,27986
277,4.318713,66
278,4.318942,29382
279,4.318964,2858
280,4.318995,66
281,4.319191,26590
282,4.319212,66
283,4.319443,29382
284,4.319483,66
285,4.319689,5650
286,4.319689,23798
287,4.319719,66
288,4.319935,29382
289,4.320149,66
290,4.320171,11234
291,4.320191,18214
292,4.32022,66
293,4.320435,29382
294,4.320447,66
295,4.320675,16818
296,4.320684,66
297,4.320698,14026
298,4.320725,66
299,4.320936,27986
300,4.320963,66
301,4.321176,14462
302,4.321185,66
303,4.340712,2267
304,4.341542,66
305,4.342812,7046
306,4.342851,66
307,4.342865,5650
308,4.342912,5650
309,4.342965,7046
310,4.343012,5650
311,4.343061,5650
312,4.343112,5650
313,4.343164,5650
314,4.343212,7046
315,4.343261,5650
316,4.343311,4254
317,4.343311,1462
318,4.343365,5650
319,4.343413,7046
320,4.34346,5650
321,4.343483,66
322,4.343512,5650
323,4.343518,66
324,4.343564,5650
325,4.343568,66
326,4.343612,5650
327,4.343644,66
328,4.343662,7046
329,4.343666,66
330,4.343712,5650
331,4.343716,66
332,4.343763,5650
333,4.343813,5650
334,4.34385,66
335,4.343863,4254
336,4.343864,2858
337,4.343911,5650
338,4.343912,66
339,4.343917,66
340,4.343964,5650
341,4.344012,5650
342,4.344036,66
343,4.344062,5650
344,4.344075,66
345,4.344112,7046
346,4.344137,66
347,4.344163,2622
348,4.344173,66
349,4.352763,2498
350,4.353556,66
351,4.354804,4254
352,4.354848,2858
353,4.354862,66
354,4.354899,4254
355,4.354947,2858
356,4.354999,5650
357,4.35505,4254
358,4.355098,2858
359,4.355151,7046
360,4.355199,5650
361,4.355249,5650
362,4.355306,5650
363,4.355349,7046
364,4.355398,5650
365,4.355448,1462
366,4.355448,4254
367,4.355502,5650
368,4.355549,7046
369,4.355601,4040
370,4.355636,66
371,4.370915,5650
372,4.370955,66
373,4.37101,11234
374,4.371025,66
375,4.371053,5650
376,4.371063,66
377,4.371328,32174
378,4.371398,66
379,4.371445,9838
380,4.371445,2858
381,4.371462,66
382,4.371477,66
383,4.371686,29382
384,4.371741,66
385,4.371933,29382
386,4.371962,66
387,4.37218,2858
388,4.37218,26590
389,4.372198,66
390,4.372241,66
391,4.372442,30778
392,4.372463,66
393,4.372676,7046
394,4.372676,21006
395,4.372686,66
396,4.372698,66
397,4.372942,30778
398,4.372972,66
399,4.373184,12630
400,4.373189,66
401,4.373208,18214
402,4.373231,66
403,4.373436,8442
404,4.373436,19610
405,4.37346,66
406,4.373475,66
407,4.373683,18214
408,4.37369,66
409,4.373717,15422
410,4.373742,66
411,4.373941,25194
412,4.373973,66
413,4.374179,23798
414,4.374198,66
415,4.374208,8442
416,4.37425,66
417,4.374426,25194
418,4.374448,66
419,4.374678,30778
420,4.374698,66
421,4.374929,29382
422,4.374939,66
423,4.37518,29382
424,4.375188,66
425,4.375427,5650
426,4.375427,23798
427,4.375436,66
428,4.375454,66
429,4.375679,29382
430,4.375699,66
431,4.375923,11234
432,4.375928,66
433,4.37594,19610
434,4.375983,66
435,4.376198,29382
436,4.37623,66
437,4.376424,15422
438,4.376429,66
439,4.376442,14026
440,4.376448,66
441,4.376679,27986
442,4.3767,66
443,4.376941,22402
444,4.376948,66
445,4.376959,11234
446,4.376984,66
447,4.37718,25194
448,4.3772,66
449,4.377431,27986
450,4.377442,2858
451,4.37745,66
452,4.377682,27986
453,4.37769,66
454,4.377932,29382
455,4.377953,66
456,4.378184,4254
457,4.378184,26590
458,4.378196,66
459,4.37821,66
460,4.378434,29382
461,4.378455,66
462,4.378695,8442
463,4.378695,22402
464,4.378722,66
465,4.378743,66
466,4.378955,29382
467,4.379003,66
468,4.379189,12630
469,4.379207,66
470,4.37924,21006
471,4.379269,66
472,4.379454,25194
473,4.379497,66
474,4.379684,18214
475,4.379693,66
476,4.379706,12630
477,4.379729,66
478,4.379932,10030
479,4.379961,66
480,4.379964,19610
481,4.380017,66
482,4.380201,27986
483,4.380233,66
484,4.380432,16818
485,4.380439,66
486,4.380454,12630
487,4.380459,66
488,4.380689,27986
489,4.380713,66
490,4.380938,23798
491,4.380947,66
492,4.380953,7046
493,4.380963,66
494,4.381208,30778
495,4.381217,66
496,4.381438,26590
497,4.381446,66
498,4.381451,1462
499,4.38169,27986
500,4.381722,66
501,4.381942,30778
502,4.381965,66
503,4.38219,4254
504,4.38219,23798
505,4.382204,66
506,4.382219,66
507,4.382447,30778
508,4.38247,66
509,4.382693,9838
510,4.382693,19610
511,4.382704,66
512,4.38272,66
513,4.382942,29382
514,4.382963,66
515,4.383186,15422
516,4.383193,66
517,4.383207,15422
518,4.383213,66
519,4.383443,27986
520,4.383466,66
521,4.38369,21006
522,4.383698,66
523,4.38371,9838
524,4.383741,66
525,4.383946,27986
526,4.384,66
527,4.3842,26590
528,4.38421,66
529,4.384216,5650
530,4.384227,66
531,4.384445,26590
532,4.384454,66
533,4.384707,30778
534,4.384744,66
535,4.384947,1462
536,4.384947,26590
537,4.384961,66
538,4.385208,30778
539,4.385233,66
540,4.385446,7046
541,4.385446,21006
542,4.385455,66
543,4.385469,66
544,4.385698,29382
545,4.385718,66
546,4.385941,14026
547,4.385946,66
548,4.385959,16818
549,4.385985,66
550,4.3862,29382
551,4.386226,66
552,4.386444,18214
553,4.386453,66
554,4.386466,12630
555,4.386494,66
556,4.386702,27986
557,4.386729,66
558,4.386949,23798
559,4.38696,66
560,4.386967,7046
561,4.386998,66
562,4.387199,27986
563,4.387223,66
564,4.387451,29382
565,4.387463,1462
566,4.387473,66
567,4.387702,27986
568,4.387711,66
569,4.38797,32174
570,4.388007,66
571,4.388201,2858
572,4.388201,23798
573,4.388213,66
574,4.388228,66
575,4.388452,29382
576,4.388474,66
577,4.388695,11234
578,4.3887,66
579,4.388717,19610
580,4.388774,66
581,4.388946,3034
582,4.38895,66
583,4.397447,12630
584,4.397503,66
585,4.39751,5650
586,4.39752,66
587,4.397784,26590
588,4.397822,66
589,4.397889,12630
590,4.397896,66
591,4.398132,7046
592,4.398132,22402
593,4.398154,66
594,4.398173,66
595,4.398393,30778
596,4.398416,66
597,4.398636,11234
598,4.39864,66
599,4.398655,19610
600,4.398669,66
601,4.398881,26590
602,4.398903,66
603,4.399128,18214
604,4.399134,66
605,4.399147,14026
606,4.399166,66
607,4.399385,27986
608,4.399408,66
609,4.39963,7046
610,4.39963,12630
611,4.399643,66
612,4.399659,2858
613,4.399659,9838
614,4.399661,66
615,4.399681,66
